Vendedor,Id,Data,Produto,Quantidade Vendida,Valor Unitario,Faturamento,Custo,Lucro,Forma de Pagamento,Imagem
Stephen Curry,14037281763,2023-11-22 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-11-22 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-11-23 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-11-25 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-11-26 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-11-27 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-11-28 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-12-02 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-12-06 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-12-07 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-12-12 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-12-14 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-12-21 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-12-28 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-12-30 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-01-02 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-01-03 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-01-05 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-01-06 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-01-07 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-01-09 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-01-10 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-01-10 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-01-11 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-01-14 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-01-17 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-01-18 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-01-22 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-01-23 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-01-25 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-01-31 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-02-01 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-02-02 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-02-03 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-02-04 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-02-06 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-02-08 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-02-09 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-02-12 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-02-12 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-02-18 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-02-22 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-02-24 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-02-25 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-02-26 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-02-28 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-02-28 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-03-01 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-03-02 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-03-02 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-03-10 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-03-14 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-03-16 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-03-17 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-03-18 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-03-20 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-03-21 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-03-26 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-03-27 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-03-28 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-04-02 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-04-04 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-04-06 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-04-10 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-04-11 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-04-13 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-04-13 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-04-14 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-04-16 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-04-20 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-04-24 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-04-25 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-04-27 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-04-28 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-05-01 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-05-02 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-05-02 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-05-08 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-05-09 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-05-10 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-05-11 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-05-13 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-05-21 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-05-24 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-05-29 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-05-29 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-06-04 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-06-08 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-06-14 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-06-22 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-06-23 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-06-29 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-07-04 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-07-06 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-07-10 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-07-12 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-07-17 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-07-18 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-07-19 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-07-20 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-07-22 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-07-24 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-07-24 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-07-28 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-07-29 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-07-31 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-08-01 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-08-03 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-08-07 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-08-08 00:00:00,Tablet,4,R$ 500,R$ 2000,R$ 1480,"R$ 520,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
